"region","indicator","station","networks","opwp-purchases","Unit","Date","Value"
"Oman","Net production of electricity (GW/H)","Salalah IWPP","Total","Total","Gw/H","2018","1471.69058"
"Oman","Net production of electricity (GW/H)","Salalah IWPP","Total","Total","Gw/H","2019","1815.5407"
"Oman","Net production of electricity (GW/H)","Salalah IWPP","Total","Total","Gw/H","2020","1503.5"
"Oman","Net production of electricity (GW/H)","Raysut","Total","Total","Gw/H","2013","0"
"Oman","Net production of electricity (GW/H)","Raysut","Total","Total","Gw/H","2014","0"
"Oman","Net production of electricity (GW/H)","Raysut","Total","Total","Gw/H","2015","0"
"Oman","Net production of electricity (GW/H)","Raysut","Total","Total","Gw/H","2016","0"
"Oman","Net production of electricity (GW/H)","Raysut","Total","Total","Gw/H","2017","0"
"Oman","Net production of electricity (GW/H)","Raysut","Total","Total","Gw/H","2018","0"
"Oman","Net production of electricity (GW/H)","Raysut","Total","Total","Gw/H","2019","0"
"Oman","Net production of electricity (GW/H)","Raysut","Total","Total","Gw/H","2020","0"
"Oman","Net production of electricity (GW/H)","Al Hallaniyat","Total","Total","Gw/H","2012","0.9"
"Oman","Net production of electricity (GW/H)","Al Hallaniyat","Total","Total","Gw/H","2013","1.1"
"Oman","Net production of electricity (GW/H)","Al Hallaniyat","Total","Total","Gw/H","2014","1.1"
"Oman","Net production of electricity (GW/H)","Al Hallaniyat","Total","Total","Gw/H","2015","1.4"
"Oman","Net production of electricity (GW/H)","Al Hallaniyat","Total","Total","Gw/H","2016","1.3"
"Oman","Net production of electricity (GW/H)","Al Hallaniyat","Total","Total","Gw/H","2017","1.3"
"Oman","Net production of electricity (GW/H)","Al Hallaniyat","Total","Total","Gw/H","2018","1.33246"
"Oman","Net production of electricity (GW/H)","Al Hallaniyat","Total","Total","Gw/H","2019","1.66703"
"Oman","Net production of electricity (GW/H)","Al Hallaniyat","Total","Total","Gw/H","2020","2"
"Oman","Net production of electricity (GW/H)","Dalkut","Total","Total","Gw/H","2012","7.6"
"Oman","Net production of electricity (GW/H)","Dalkut","Total","Total","Gw/H","2013","0"
"Oman","Net production of electricity (GW/H)","Dalkut","Total","Total","Gw/H","2014","0"
"Oman","Net production of electricity (GW/H)","Dalkut","Total","Total","Gw/H","2015","0"
"Oman","Net production of electricity (GW/H)","Dalkut","Total","Total","Gw/H","2016","0"
"Oman","Net production of electricity (GW/H)","Dalkut","Total","Total","Gw/H","2017","0"
"Oman","Net production of electricity (GW/H)","Dalkut","Total","Total","Gw/H","2018","0"
"Oman","Net production of electricity (GW/H)","Dalkut","Total","Total","Gw/H","2019","0"
"Oman","Net production of electricity (GW/H)","Dalkut","Total","Total","Gw/H","2020","0"
"Oman","Net production of electricity (GW/H)","Hasek","Total","Total","Gw/H","2012","1.5"
"Oman","Net production of electricity (GW/H)","Hasek","Total","Total","Gw/H","2013","0"
"Oman","Net production of electricity (GW/H)","Hasek","Total","Total","Gw/H","2014","0"
"Oman","Net production of electricity (GW/H)","Hasek","Total","Total","Gw/H","2015","0"
"Oman","Net production of electricity (GW/H)","Hasek","Total","Total","Gw/H","2016","0"
"Oman","Net production of electricity (GW/H)","Hasek","Total","Total","Gw/H","2017","0"
"Oman","Net production of electricity (GW/H)","Hasek","Total","Total","Gw/H","2018","0"
"Oman","Net production of electricity (GW/H)","Hasek","Total","Total","Gw/H","2019","0"
"Oman","Net production of electricity (GW/H)","Hasek","Total","Total","Gw/H","2020","0"
"Oman","Net production of electricity (GW/H)","Hasik (new)","Total","Total","Gw/H","2012","3.3"
"Oman","Net production of electricity (GW/H)","Hasik (new)","Total","Total","Gw/H","2013","5.2"
"Oman","Net production of electricity (GW/H)","Hasik (new)","Total","Total","Gw/H","2014","5.4"
"Oman","Net production of electricity (GW/H)","Hasik (new)","Total","Total","Gw/H","2015","6.8"
"Oman","Net production of electricity (GW/H)","Hasik (new)","Total","Total","Gw/H","2016","7.7"
"Oman","Net production of electricity (GW/H)","Hasik (new)","Total","Total","Gw/H","2017","10.3"
"Oman","Net production of electricity (GW/H)","Hasik (new)","Total","Total","Gw/H","2018","11.652631"
"Oman","Net production of electricity (GW/H)","Hasik (new)","Total","Total","Gw/H","2019","13.101727"
"Oman","Net production of electricity (GW/H)","Hasik (new)","Total","Total","Gw/H","2020","13.1"
"Oman","Net production of electricity (GW/H)","Mudhai","Total","Total","Gw/H","2012","5.1"
"Oman","Net production of electricity (GW/H)","Mudhai","Total","Total","Gw/H","2013","5.9"
"Oman","Net production of electricity (GW/H)","Mudhai","Total","Total","Gw/H","2014","5.98"
"Oman","Net production of electricity (GW/H)","Mudhai","Total","Total","Gw/H","2015","7.08"
"Oman","Net production of electricity (GW/H)","Mudhai","Total","Total","Gw/H","2016","0"
"Oman","Net production of electricity (GW/H)","Mudhai","Total","Total","Gw/H","2017","0"
"Oman","Net production of electricity (GW/H)","Mudhai","Total","Total","Gw/H","2018","0"
"Oman","Net production of electricity (GW/H)","Mudhai","Total","Total","Gw/H","2019","0"
"Oman","Net production of electricity (GW/H)","Mudhai","Total","Total","Gw/H","2020","0"
"Oman","Net production of electricity (GW/H)","Sharbithat","Total","Total","Gw/H","2012","4.5"
"Oman","Net production of electricity (GW/H)","Sharbithat","Total","Total","Gw/H","2013","4.5"
"Oman","Net production of electricity (GW/H)","Sharbithat","Total","Total","Gw/H","2014","4.2"
"Oman","Net production of electricity (GW/H)","Sharbithat","Total","Total","Gw/H","2015","4.9"
"Oman","Net production of electricity (GW/H)","Sharbithat","Total","Total","Gw/H","2016","5.1"
"Oman","Net production of electricity (GW/H)","Sharbithat","Total","Total","Gw/H","2017","4.8"
"Oman","Net production of electricity (GW/H)","Sharbithat","Total","Total","Gw/H","2018","5.081785"
"Oman","Net production of electricity (GW/H)","Sharbithat","Total","Total","Gw/H","2019","6.007261"
"Oman","Net production of electricity (GW/H)","Sharbithat","Total","Total","Gw/H","2020","6.1"
"Oman","Net production of electricity (GW/H)","Al Maziyuna","Total","Total","Gw/H","2012","14.4"
"Oman","Net production of electricity (GW/H)","Al Maziyuna","Total","Total","Gw/H","2013","17.8"
"Oman","Net production of electricity (GW/H)","Al Maziyuna","Total","Total","Gw/H","2014","21.3"
"Oman","Net production of electricity (GW/H)","Al Maziyuna","Total","Total","Gw/H","2015","25.2"
"Oman","Net production of electricity (GW/H)","Al Maziyuna","Total","Total","Gw/H","2016","28.1"
"Oman","Net production of electricity (GW/H)","Al Maziyuna","Total","Total","Gw/H","2017","32.1"
"Oman","Net production of electricity (GW/H)","Al Maziyuna","Total","Total","Gw/H","2018","33.737277"
"Oman","Net production of electricity (GW/H)","Al Maziyuna","Total","Total","Gw/H","2019","39.548766"
"Oman","Net production of electricity (GW/H)","Al Maziyuna","Total","Total","Gw/H","2020","43"
"Oman","Net production of electricity (GW/H)","Maziyuna Solar Energy","Total","Total","Gw/H","2018","0.6"
"Oman","Net production of electricity (GW/H)","Maziyuna Solar Energy","Total","Total","Gw/H","2019","0.5"
"Oman","Net production of electricity (GW/H)","Maziyuna Solar Energy","Total","Total","Gw/H","2020","0.5"
"Oman","Net production of electricity (GW/H)","Shahab Ashaab","Total","Total","Gw/H","2012","17.8"
"Oman","Net production of electricity (GW/H)","Shahab Ashaab","Total","Total","Gw/H","2013","30.6"
"Oman","Net production of electricity (GW/H)","Shahab Ashaab","Total","Total","Gw/H","2014","31.3"
"Oman","Net production of electricity (GW/H)","Shahab Ashaab","Total","Total","Gw/H","2015","36.3"
"Oman","Net production of electricity (GW/H)","Shahab Ashaab","Total","Total","Gw/H","2016","40.5"
"Oman","Net production of electricity (GW/H)","Shahab Ashaab","Total","Total","Gw/H","2017","44.3"
"Oman","Net production of electricity (GW/H)","Shahab Ashaab","Total","Total","Gw/H","2018","34.608365"
"Oman","Net production of electricity (GW/H)","Shahab Ashaab","Total","Total","Gw/H","2019","41.442265"
"Oman","Net production of electricity (GW/H)","Shahab Ashaab","Total","Total","Gw/H","2020","44.7"
"Oman","Net production of electricity (GW/H)","Haroib","Total","Total","Gw/H","2012","2.1"
"Oman","Net production of electricity (GW/H)","Haroib","Total","Total","Gw/H","2013","2.4"
"Oman","Net production of electricity (GW/H)","Haroib","Total","Total","Gw/H","2014","3.1"
"Oman","Net production of electricity (GW/H)","Haroib","Total","Total","Gw/H","2015","3.4"
"Oman","Net production of electricity (GW/H)","Haroib","Total","Total","Gw/H","2016","3.7"
"Oman","Net production of electricity (GW/H)","Haroib","Total","Total","Gw/H","2017","3.8"
"Oman","Net production of electricity (GW/H)","Haroib","Total","Total","Gw/H","2018","3.901794"
"Oman","Net production of electricity (GW/H)","Haroib","Total","Total","Gw/H","2019","4.26322"
"Oman","Net production of electricity (GW/H)","Haroib","Total","Total","Gw/H","2020","4.7"
"Oman","Net production of electricity (GW/H)","Rabkoot","Total","Total","Gw/H","2012","0.6"
"Oman","Net production of electricity (GW/H)","Rabkoot","Total","Total","Gw/H","2013","0"
"Oman","Net production of electricity (GW/H)","Rabkoot","Total","Total","Gw/H","2014","0"
"Oman","Net production of electricity (GW/H)","Rabkoot","Total","Total","Gw/H","2015","0"
"Oman","Net production of electricity (GW/H)","Rabkoot","Total","Total","Gw/H","2016","0"
"Oman","Net production of electricity (GW/H)","Rabkoot","Total","Total","Gw/H","2017","0"
"Oman","Net production of electricity (GW/H)","Rabkoot","Total","Total","Gw/H","2018","0"
"Oman","Net production of electricity (GW/H)","Rabkoot","Total","Total","Gw/H","2019","0"
"Oman","Net production of electricity (GW/H)","Rabkoot","Total","Total","Gw/H","2020","0"
"Oman","Net production of electricity (GW/H)","Bribzoom","Total","Total","Gw/H","2012","1.8"
"Oman","Net production of electricity (GW/H)","Bribzoom","Total","Total","Gw/H","2013","1.7"
"Oman","Net production of electricity (GW/H)","Bribzoom","Total","Total","Gw/H","2014","3"
"Oman","Net production of electricity (GW/H)","Bribzoom","Total","Total","Gw/H","2015","2.3"
"Oman","Net production of electricity (GW/H)","Bribzoom","Total","Total","Gw/H","2016","2.3"
"Oman","Net production of electricity (GW/H)","Bribzoom","Total","Total","Gw/H","2017","2.7"
"Oman","Net production of electricity (GW/H)","Bribzoom","Total","Total","Gw/H","2018","2.670956"
"Oman","Net production of electricity (GW/H)","Bribzoom","Total","Total","Gw/H","2019","2.720758"
"Oman","Net production of electricity (GW/H)","Bribzoom","Total","Total","Gw/H","2020","2.6"
"Oman","Net production of electricity (GW/H)","Maqshon","Total","Total","Gw/H","2012","1.8"
"Oman","Net production of electricity (GW/H)","Maqshon","Total","Total","Gw/H","2013","2"
"Oman","Net production of electricity (GW/H)","Maqshon","Total","Total","Gw/H","2014","2.3"
"Oman","Net production of electricity (GW/H)","Maqshon","Total","Total","Gw/H","2015","2.7"
"Oman","Net production of electricity (GW/H)","Maqshon","Total","Total","Gw/H","2016","2.8"
"Oman","Net production of electricity (GW/H)","Maqshon","Total","Total","Gw/H","2017","3.5"
"Oman","Net production of electricity (GW/H)","Maqshon","Total","Total","Gw/H","2018","3.563481"
"Oman","Net production of electricity (GW/H)","Maqshon","Total","Total","Gw/H","2019","1.541822"
"Oman","Net production of electricity (GW/H)","Maqshon","Total","Total","Gw/H","2020","0"
"Oman","Net production of electricity (GW/H)","Dahboon","Total","Total","Gw/H","2012","3.7"
"Oman","Net production of electricity (GW/H)","Dahboon","Total","Total","Gw/H","2013","4.7"
"Oman","Net production of electricity (GW/H)","Dahboon","Total","Total","Gw/H","2014","5.3"
"Oman","Net production of electricity (GW/H)","Dahboon","Total","Total","Gw/H","2015","6.2"
"Oman","Net production of electricity (GW/H)","Dahboon","Total","Total","Gw/H","2016","6.2"
"Oman","Net production of electricity (GW/H)","Dahboon","Total","Total","Gw/H","2017","6.5"
"Oman","Net production of electricity (GW/H)","Dahboon","Total","Total","Gw/H","2018","9.024651"
"Oman","Net production of electricity (GW/H)","Dahboon","Total","Total","Gw/H","2019","10.716672"
"Oman","Net production of electricity (GW/H)","Dahboon","Total","Total","Gw/H","2020","11.4"
"Oman","Net production of electricity (GW/H)","Eyon","Total","Total","Gw/H","2012","0.8"
"Oman","Net production of electricity (GW/H)","Eyon","Total","Total","Gw/H","2013","0.6"
"Oman","Net production of electricity (GW/H)","Eyon","Total","Total","Gw/H","2014","0.6"
"Oman","Net production of electricity (GW/H)","Eyon","Total","Total","Gw/H","2015","0.7"
"Oman","Net production of electricity (GW/H)","Eyon","Total","Total","Gw/H","2016","0.7"
"Oman","Net production of electricity (GW/H)","Eyon","Total","Total","Gw/H","2017","0.8"
"Oman","Net production of electricity (GW/H)","Eyon","Total","Total","Gw/H","2018","0.843727"
"Oman","Net production of electricity (GW/H)","Eyon","Total","Total","Gw/H","2019","1.035356"
"Oman","Net production of electricity (GW/H)","Eyon","Total","Total","Gw/H","2020","0.2"
"Oman","Net production of electricity (GW/H)","Tosnat","Total","Total","Gw/H","2012","1.2"
"Oman","Net production of electricity (GW/H)","Tosnat","Total","Total","Gw/H","2013","1.1"
"Oman","Net production of electricity (GW/H)","Tosnat","Total","Total","Gw/H","2014","1.3"
"Oman","Net production of electricity (GW/H)","Tosnat","Total","Total","Gw/H","2015","1.3"
"Oman","Net production of electricity (GW/H)","Tosnat","Total","Total","Gw/H","2016","1.4"
"Oman","Net production of electricity (GW/H)","Tosnat","Total","Total","Gw/H","2017","1.6"
"Oman","Net production of electricity (GW/H)","Tosnat","Total","Total","Gw/H","2018","1.715458"
"Oman","Net production of electricity (GW/H)","Tosnat","Total","Total","Gw/H","2019","0.538351"
"Oman","Net production of electricity (GW/H)","Tosnat","Total","Total","Gw/H","2020","0"
"Oman","Net production of electricity (GW/H)","Mithan","Total","Total","Gw/H","2012","2.4"
"Oman","Net production of electricity (GW/H)","Mithan","Total","Total","Gw/H","2013","3.5"
"Oman","Net production of electricity (GW/H)","Mithan","Total","Total","Gw/H","2014","3.8"
"Oman","Net production of electricity (GW/H)","Mithan","Total","Total","Gw/H","2015","3.7"
"Oman","Net production of electricity (GW/H)","Mithan","Total","Total","Gw/H","2016","3.7"
"Oman","Net production of electricity (GW/H)","Mithan","Total","Total","Gw/H","2017","3.9"
"Oman","Net production of electricity (GW/H)","Mithan","Total","Total","Gw/H","2018","3.680564"
"Oman","Net production of electricity (GW/H)","Mithan","Total","Total","Gw/H","2019","4.022546"
"Oman","Net production of electricity (GW/H)","Mithan","Total","Total","Gw/H","2020","4.1"
"Oman","Net production of electricity (GW/H)","Ayboot","Total","Total","Gw/H","2013","0"
"Oman","Net production of electricity (GW/H)","Ayboot","Total","Total","Gw/H","2014","0"
"Oman","Net production of electricity (GW/H)","Ayboot","Total","Total","Gw/H","2015","0"
"Oman","Net production of electricity (GW/H)","Ayboot","Total","Total","Gw/H","2016","0"
"Oman","Net production of electricity (GW/H)","Ayboot","Total","Total","Gw/H","2017","0"
"Oman","Net production of electricity (GW/H)","Ayboot","Total","Total","Gw/H","2018","0"
